movement_id,train_id,train_type,section_id,entry_time,exit_time,direction,priority,is_freight,scheduled_or_forecast,forecast_confidence,movement_status
MOV_001220,SYN_TRAIN_0100,PASSENGER,SEC_010,2026-09-18 07:05:00,2026-09-18 07:10:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001221,SYN_TRAIN_0101,FREIGHT,SEC_005,2026-09-16 18:20:00,2026-09-16 18:30:00,UP,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_001222,SYN_TRAIN_0102,PASSENGER,SEC_004,2026-09-15 17:20:00,2026-09-15 17:35:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001223,SYN_TRAIN_0103,MAINTENANCE,SEC_008,2026-09-18 22:05:00,2026-09-18 22:13:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001224,SYN_TRAIN_0104,OTHER,SEC_004,2026-09-18 07:05:00,2026-09-18 07:25:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001225,SYN_TRAIN_0105,EXPRESS,SEC_009,2026-09-16 22:30:00,2026-09-16 22:45:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001226,SYN_TRAIN_0106,FREIGHT,SEC_005,2026-09-18 18:25:00,2026-09-18 18:40:00,DOWN,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_001227,SYN_TRAIN_0107,PASSENGER,SEC_008,2026-09-19 07:40:00,2026-09-19 08:10:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001228,SYN_TRAIN_0108,FREIGHT,SEC_005,2026-09-17 19:00:00,2026-09-17 19:10:00,UP,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_001229,SYN_TRAIN_0109,FREIGHT,SEC_003,2026-09-15 03:05:00,2026-09-15 03:25:00,UP,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_001230,SYN_TRAIN_0110,PASSENGER,SEC_005,2026-09-15 20:40:00,2026-09-15 20:55:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001231,SYN_TRAIN_0111,PASSENGER,SEC_009,2026-09-16 07:20:00,2026-09-16 07:35:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001232,SYN_TRAIN_0112,PASSENGER,SEC_002,2026-09-20 22:50:00,2026-09-20 23:10:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001233,SYN_TRAIN_0113,PASSENGER,SEC_006,2026-09-17 23:00:00,2026-09-17 23:20:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001234,SYN_TRAIN_0114,MAINTENANCE,SEC_008,2026-09-14 11:55:00,2026-09-14 12:07:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001235,SYN_TRAIN_0115,PASSENGER,SEC_008,2026-09-14 03:00:00,2026-09-14 03:25:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001236,SYN_TRAIN_0116,PASSENGER,SEC_009,2026-09-14 10:45:00,2026-09-14 11:05:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001237,SYN_TRAIN_0117,FREIGHT,SEC_008,2026-09-20 04:50:00,2026-09-20 05:20:00,DOWN,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_001238,SYN_TRAIN_0118,PASSENGER,SEC_003,2026-09-17 18:25:00,2026-09-17 18:50:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001239,SYN_TRAIN_0119,EXPRESS,SEC_003,2026-09-19 22:35:00,2026-09-19 22:43:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001240,SYN_TRAIN_0120,FREIGHT,SEC_005,2026-09-14 22:40:00,2026-09-14 22:55:00,DOWN,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_001241,SYN_TRAIN_0121,PASSENGER,SEC_010,2026-09-18 05:40:00,2026-09-18 05:55:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001242,SYN_TRAIN_0122,PASSENGER,SEC_006,2026-09-15 06:10:00,2026-09-15 06:40:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001243,SYN_TRAIN_0123,FREIGHT,SEC_005,2026-09-17 11:15:00,2026-09-17 11:25:00,UP,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_001244,SYN_TRAIN_0124,FREIGHT,SEC_007,2026-09-19 01:45:00,2026-09-19 01:55:00,UP,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_001245,SYN_TRAIN_0125,PASSENGER,SEC_002,2026-09-18 06:30:00,2026-09-18 06:55:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001246,SYN_TRAIN_0126,MAINTENANCE,SEC_005,2026-09-20 19:35:00,2026-09-20 19:40:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001247,SYN_TRAIN_0127,PASSENGER,SEC_010,2026-09-15 17:15:00,2026-09-15 17:35:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001248,SYN_TRAIN_0128,PASSENGER,SEC_001,2026-09-20 18:15:00,2026-09-20 18:40:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001249,SYN_TRAIN_0129,FREIGHT,SEC_001,2026-09-15 18:55:00,2026-09-15 19:03:00,UP,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_001250,SYN_TRAIN_0130,EXPRESS,SEC_001,2026-09-19 21:35:00,2026-09-19 21:50:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001251,SYN_TRAIN_0131,MAINTENANCE,SEC_002,2026-09-16 16:20:00,2026-09-16 16:40:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001252,SYN_TRAIN_0132,FREIGHT,SEC_008,2026-09-15 20:00:00,2026-09-15 20:15:00,DOWN,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_001253,SYN_TRAIN_0133,PASSENGER,SEC_002,2026-09-17 14:05:00,2026-09-17 14:20:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001254,SYN_TRAIN_0134,EXPRESS,SEC_003,2026-09-18 20:25:00,2026-09-18 20:30:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001255,SYN_TRAIN_0135,EXPRESS,SEC_005,2026-09-17 17:45:00,2026-09-17 17:55:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001256,SYN_TRAIN_0136,FREIGHT,SEC_006,2026-09-15 12:45:00,2026-09-15 12:50:00,DOWN,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_001257,SYN_TRAIN_0137,FREIGHT,SEC_009,2026-09-16 17:45:00,2026-09-16 17:57:00,UP,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_001258,SYN_TRAIN_0138,PASSENGER,SEC_006,2026-09-19 13:25:00,2026-09-19 13:55:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001259,SYN_TRAIN_0139,PASSENGER,SEC_009,2026-09-17 06:05:00,2026-09-17 06:25:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001260,SYN_TRAIN_0140,FREIGHT,SEC_009,2026-09-19 12:40:00,2026-09-19 12:48:00,DOWN,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_001261,SYN_TRAIN_0141,FREIGHT,SEC_002,2026-09-19 19:25:00,2026-09-19 19:30:00,UP,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_001262,SYN_TRAIN_0142,PASSENGER,SEC_010,2026-09-14 12:00:00,2026-09-14 12:10:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001263,SYN_TRAIN_0143,PASSENGER,SEC_008,2026-09-17 12:40:00,2026-09-17 13:00:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001264,SYN_TRAIN_0144,FREIGHT,SEC_005,2026-09-20 17:20:00,2026-09-20 17:32:00,UP,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_001265,SYN_TRAIN_0145,EXPRESS,SEC_001,2026-09-15 11:40:00,2026-09-15 11:55:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001266,SYN_TRAIN_0146,EXPRESS,SEC_003,2026-09-15 15:15:00,2026-09-15 15:23:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001267,SYN_TRAIN_0147,FREIGHT,SEC_004,2026-09-14 02:10:00,2026-09-14 02:35:00,DOWN,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_001268,SYN_TRAIN_0148,PASSENGER,SEC_010,2026-09-18 04:45:00,2026-09-18 04:55:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001269,SYN_TRAIN_0149,PASSENGER,SEC_010,2026-09-14 17:30:00,2026-09-14 17:45:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001270,SYN_TRAIN_0150,FREIGHT,SEC_003,2026-09-15 09:55:00,2026-09-15 10:00:00,UP,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_001271,SYN_TRAIN_0151,PASSENGER,SEC_003,2026-09-17 06:50:00,2026-09-17 07:10:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001272,SYN_TRAIN_0152,MAINTENANCE,SEC_003,2026-09-20 05:20:00,2026-09-20 05:30:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001273,SYN_TRAIN_0153,FREIGHT,SEC_005,2026-09-15 06:55:00,2026-09-15 07:20:00,UP,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_001274,SYN_TRAIN_0154,EXPRESS,SEC_001,2026-09-17 12:00:00,2026-09-17 12:08:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001275,SYN_TRAIN_0155,PASSENGER,SEC_001,2026-09-19 06:20:00,2026-09-19 06:25:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001276,SYN_TRAIN_0156,MAINTENANCE,SEC_009,2026-09-17 08:10:00,2026-09-17 08:15:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001277,SYN_TRAIN_0157,EXPRESS,SEC_010,2026-09-17 19:30:00,2026-09-17 19:45:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001278,SYN_TRAIN_0158,EXPRESS,SEC_005,2026-09-19 01:20:00,2026-09-19 01:32:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001279,SYN_TRAIN_0159,PASSENGER,SEC_004,2026-09-16 12:20:00,2026-09-16 12:50:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001280,SYN_TRAIN_0160,PASSENGER,SEC_008,2026-09-16 10:10:00,2026-09-16 10:35:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001281,SYN_TRAIN_0001,PASSENGER,SEC_008,2026-09-17 19:55:00,2026-09-17 20:20:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001282,SYN_TRAIN_0002,MAINTENANCE,SEC_004,2026-09-18 12:40:00,2026-09-18 12:50:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001283,SYN_TRAIN_0003,PASSENGER,SEC_006,2026-09-15 15:30:00,2026-09-15 16:00:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001284,SYN_TRAIN_0004,PASSENGER,SEC_010,2026-09-14 02:35:00,2026-09-14 02:50:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001285,SYN_TRAIN_0005,OTHER,SEC_008,2026-09-14 16:25:00,2026-09-14 16:45:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001286,SYN_TRAIN_0006,FREIGHT,SEC_008,2026-09-17 13:05:00,2026-09-17 13:25:00,UP,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_001287,SYN_TRAIN_0007,FREIGHT,SEC_007,2026-09-17 16:05:00,2026-09-17 16:17:00,DOWN,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_001288,SYN_TRAIN_0008,FREIGHT,SEC_006,2026-09-15 22:30:00,2026-09-15 22:40:00,UP,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_001289,SYN_TRAIN_0009,EXPRESS,SEC_007,2026-09-15 02:15:00,2026-09-15 02:23:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001290,SYN_TRAIN_0010,OTHER,SEC_001,2026-09-16 17:35:00,2026-09-16 18:00:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001291,SYN_TRAIN_0011,FREIGHT,SEC_007,2026-09-18 00:45:00,2026-09-18 00:55:00,DOWN,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_001292,SYN_TRAIN_0012,EXPRESS,SEC_002,2026-09-16 08:30:00,2026-09-16 08:40:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001293,SYN_TRAIN_0013,EXPRESS,SEC_004,2026-09-19 20:35:00,2026-09-19 20:47:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001294,SYN_TRAIN_0014,PASSENGER,SEC_008,2026-09-17 18:35:00,2026-09-17 18:47:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001295,SYN_TRAIN_0015,FREIGHT,SEC_009,2026-09-19 06:15:00,2026-09-19 06:40:00,DOWN,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_001296,SYN_TRAIN_0016,EXPRESS,SEC_008,2026-09-17 15:25:00,2026-09-17 15:33:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001297,SYN_TRAIN_0017,PASSENGER,SEC_001,2026-09-19 03:05:00,2026-09-19 03:15:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001298,SYN_TRAIN_0018,FREIGHT,SEC_003,2026-09-14 12:00:00,2026-09-14 12:25:00,DOWN,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_001299,SYN_TRAIN_0019,MAINTENANCE,SEC_007,2026-09-20 10:00:00,2026-09-20 10:05:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001300,SYN_TRAIN_0020,EXPRESS,SEC_009,2026-09-14 18:15:00,2026-09-14 18:20:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001301,SYN_TRAIN_0021,MAINTENANCE,SEC_004,2026-09-18 05:00:00,2026-09-18 05:20:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001302,SYN_TRAIN_0022,PASSENGER,SEC_008,2026-09-16 04:35:00,2026-09-16 04:50:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001303,SYN_TRAIN_0023,FREIGHT,SEC_005,2026-09-16 16:55:00,2026-09-16 17:20:00,UP,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_001304,SYN_TRAIN_0024,PASSENGER,SEC_001,2026-09-14 14:20:00,2026-09-14 14:45:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001305,SYN_TRAIN_0025,EXPRESS,SEC_007,2026-09-14 20:50:00,2026-09-14 21:15:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001306,SYN_TRAIN_0026,PASSENGER,SEC_004,2026-09-15 06:00:00,2026-09-15 06:08:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001307,SYN_TRAIN_0027,PASSENGER,SEC_002,2026-09-16 09:20:00,2026-09-16 09:35:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001308,SYN_TRAIN_0028,PASSENGER,SEC_006,2026-09-15 07:35:00,2026-09-15 07:45:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001309,SYN_TRAIN_0029,PASSENGER,SEC_010,2026-09-16 20:15:00,2026-09-16 20:27:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001310,SYN_TRAIN_0030,EXPRESS,SEC_009,2026-09-20 17:10:00,2026-09-20 17:30:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001311,SYN_TRAIN_0031,PASSENGER,SEC_007,2026-09-15 20:05:00,2026-09-15 20:17:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001312,SYN_TRAIN_0032,EXPRESS,SEC_005,2026-09-15 06:50:00,2026-09-15 07:15:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001313,SYN_TRAIN_0033,PASSENGER,SEC_005,2026-09-16 23:40:00,2026-09-17 00:10:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001314,SYN_TRAIN_0034,OTHER,SEC_008,2026-09-14 06:55:00,2026-09-14 07:05:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001315,SYN_TRAIN_0035,EXPRESS,SEC_010,2026-09-15 22:20:00,2026-09-15 22:30:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001316,SYN_TRAIN_0036,PASSENGER,SEC_006,2026-09-20 17:25:00,2026-09-20 17:50:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001317,SYN_TRAIN_0037,EXPRESS,SEC_003,2026-09-16 07:10:00,2026-09-16 07:15:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001318,SYN_TRAIN_0038,OTHER,SEC_006,2026-09-14 05:35:00,2026-09-14 05:43:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001319,SYN_TRAIN_0039,FREIGHT,SEC_007,2026-09-15 16:50:00,2026-09-15 16:55:00,DOWN,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_001320,SYN_TRAIN_0040,OTHER,SEC_001,2026-09-15 00:40:00,2026-09-15 00:50:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001321,SYN_TRAIN_0041,MAINTENANCE,SEC_008,2026-09-20 17:10:00,2026-09-20 17:15:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001322,SYN_TRAIN_0042,FREIGHT,SEC_001,2026-09-20 07:00:00,2026-09-20 07:05:00,DOWN,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_001323,SYN_TRAIN_0043,PASSENGER,SEC_003,2026-09-16 11:35:00,2026-09-16 11:40:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001324,SYN_TRAIN_0044,PASSENGER,SEC_005,2026-09-18 15:20:00,2026-09-18 15:30:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001325,SYN_TRAIN_0045,FREIGHT,SEC_001,2026-09-17 05:15:00,2026-09-17 05:23:00,UP,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_001326,SYN_TRAIN_0046,PASSENGER,SEC_010,2026-09-20 04:05:00,2026-09-20 04:30:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001327,SYN_TRAIN_0047,OTHER,SEC_007,2026-09-16 18:00:00,2026-09-16 18:20:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001328,SYN_TRAIN_0048,MAINTENANCE,SEC_001,2026-09-18 06:35:00,2026-09-18 06:55:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001329,SYN_TRAIN_0049,PASSENGER,SEC_008,2026-09-16 09:05:00,2026-09-16 09:30:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001330,SYN_TRAIN_0050,PASSENGER,SEC_006,2026-09-15 16:15:00,2026-09-15 16:25:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001331,SYN_TRAIN_0051,FREIGHT,SEC_002,2026-09-18 06:10:00,2026-09-18 06:20:00,UP,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_001332,SYN_TRAIN_0052,PASSENGER,SEC_001,2026-09-14 18:50:00,2026-09-14 19:15:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001333,SYN_TRAIN_0053,FREIGHT,SEC_007,2026-09-20 15:15:00,2026-09-20 15:23:00,DOWN,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_001334,SYN_TRAIN_0054,OTHER,SEC_007,2026-09-16 17:10:00,2026-09-16 17:20:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001335,SYN_TRAIN_0055,EXPRESS,SEC_008,2026-09-17 05:00:00,2026-09-17 05:20:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001336,SYN_TRAIN_0056,PASSENGER,SEC_006,2026-09-14 15:45:00,2026-09-14 15:50:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001337,SYN_TRAIN_0057,EXPRESS,SEC_008,2026-09-19 10:20:00,2026-09-19 10:32:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001338,SYN_TRAIN_0058,PASSENGER,SEC_002,2026-09-17 08:15:00,2026-09-17 08:35:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001339,SYN_TRAIN_0059,EXPRESS,SEC_006,2026-09-14 06:40:00,2026-09-14 07:05:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001340,SYN_TRAIN_0060,EXPRESS,SEC_006,2026-09-20 10:15:00,2026-09-20 10:25:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001341,SYN_TRAIN_0061,PASSENGER,SEC_005,2026-09-20 13:05:00,2026-09-20 13:10:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001342,SYN_TRAIN_0062,PASSENGER,SEC_004,2026-09-18 06:40:00,2026-09-18 06:50:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001343,SYN_TRAIN_0063,PASSENGER,SEC_002,2026-09-19 14:10:00,2026-09-19 14:40:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001344,SYN_TRAIN_0064,PASSENGER,SEC_005,2026-09-19 20:55:00,2026-09-19 21:15:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001345,SYN_TRAIN_0065,EXPRESS,SEC_002,2026-09-18 13:20:00,2026-09-18 13:30:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001346,SYN_TRAIN_0066,FREIGHT,SEC_004,2026-09-20 18:55:00,2026-09-20 19:20:00,UP,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_001347,SYN_TRAIN_0067,FREIGHT,SEC_003,2026-09-17 19:10:00,2026-09-17 19:30:00,UP,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_001348,SYN_TRAIN_0068,FREIGHT,SEC_004,2026-09-15 17:55:00,2026-09-15 18:00:00,DOWN,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_001349,SYN_TRAIN_0069,MAINTENANCE,SEC_006,2026-09-20 16:30:00,2026-09-20 16:35:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001350,SYN_TRAIN_0070,MAINTENANCE,SEC_006,2026-09-20 18:25:00,2026-09-20 18:37:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001351,SYN_TRAIN_0071,PASSENGER,SEC_001,2026-09-17 20:55:00,2026-09-17 21:25:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001352,SYN_TRAIN_0072,EXPRESS,SEC_006,2026-09-17 15:05:00,2026-09-17 15:17:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001353,SYN_TRAIN_0073,OTHER,SEC_004,2026-09-16 12:30:00,2026-09-16 12:50:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001354,SYN_TRAIN_0074,FREIGHT,SEC_007,2026-09-19 17:10:00,2026-09-19 17:20:00,UP,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_001355,SYN_TRAIN_0075,EXPRESS,SEC_008,2026-09-16 20:10:00,2026-09-16 20:25:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001356,SYN_TRAIN_0076,OTHER,SEC_001,2026-09-19 02:40:00,2026-09-19 02:55:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001357,SYN_TRAIN_0077,EXPRESS,SEC_003,2026-09-20 08:45:00,2026-09-20 08:57:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001358,SYN_TRAIN_0078,PASSENGER,SEC_008,2026-09-18 16:05:00,2026-09-18 16:17:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001359,SYN_TRAIN_0079,EXPRESS,SEC_009,2026-09-15 19:40:00,2026-09-15 19:50:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001360,SYN_TRAIN_0080,FREIGHT,SEC_007,2026-09-17 20:55:00,2026-09-17 21:03:00,DOWN,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_001361,SYN_TRAIN_0081,OTHER,SEC_004,2026-09-19 12:55:00,2026-09-19 13:07:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001362,SYN_TRAIN_0082,FREIGHT,SEC_002,2026-09-17 10:40:00,2026-09-17 11:05:00,UP,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_001363,SYN_TRAIN_0083,EXPRESS,SEC_010,2026-09-17 16:25:00,2026-09-17 16:45:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001364,SYN_TRAIN_0084,EXPRESS,SEC_001,2026-09-18 18:35:00,2026-09-18 18:47:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001365,SYN_TRAIN_0085,PASSENGER,SEC_008,2026-09-18 20:50:00,2026-09-18 21:00:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001366,SYN_TRAIN_0086,EXPRESS,SEC_008,2026-09-19 17:05:00,2026-09-19 17:10:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001367,SYN_TRAIN_0087,OTHER,SEC_006,2026-09-16 17:30:00,2026-09-16 17:42:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001368,SYN_TRAIN_0088,PASSENGER,SEC_001,2026-09-20 05:50:00,2026-09-20 05:58:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001369,SYN_TRAIN_0089,PASSENGER,SEC_003,2026-09-20 20:15:00,2026-09-20 20:20:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001370,SYN_TRAIN_0090,OTHER,SEC_008,2026-09-18 23:55:00,2026-09-19 00:25:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001371,SYN_TRAIN_0091,PASSENGER,SEC_010,2026-09-20 19:45:00,2026-09-20 20:15:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
