record_id,asset_id,department,task_type,criticality,urgency,operational_impact,previous_defects,maintenance_frequency,estimated_duration,actual_duration,delay_to_completion,was_overdue,repeat_defect,weather_risk,previous_failure_indicator,defect_severity,final_priority
HIST_002836,AST_000012,S&T,CORRECTIVE_MAINTENANCE,62.0,73.4,46.4,5,12,90,109,11,TRUE,TRUE,0.684,True,HIGH,67.48
HIST_002837,AST_000029,TRD,INSPECTION,88.2,100.0,18.3,0,1,150,139,0,FALSE,FALSE,0.027,False,MEDIUM,62.62
HIST_002838,AST_000046,ENGINEERING,REPAIR,52.0,73.2,59.7,3,8,75,75,0,FALSE,TRUE,0.698,False,CRITICAL,60.84
HIST_002839,AST_000013,ENGINEERING,REPLACEMENT,54.3,81.8,53.8,2,11,120,131,7,TRUE,TRUE,0.08,False,HIGH,58.75
HIST_002840,AST_000030,S&T,TESTING,88.6,73.2,20.0,3,11,180,217,22,TRUE,TRUE,0.29,False,LOW,52.63
HIST_002841,AST_000047,TRD,PREVENTIVE_MAINTENANCE,84.5,100.0,24.4,0,6,90,79,0,FALSE,FALSE,0.741,False,LOW,58.98
HIST_002842,AST_000014,TRD,CORRECTIVE_MAINTENANCE,44.4,10.9,73.5,1,8,30,37,4,TRUE,TRUE,0.515,False,HIGH,41.99
HIST_002843,AST_000031,ENGINEERING,PREVENTIVE_MAINTENANCE,40.4,59.8,53.7,2,11,150,165,9,TRUE,TRUE,0.006,True,CRITICAL,62.81
HIST_002844,AST_000048,S&T,CORRECTIVE_MAINTENANCE,56.3,74.6,37.2,4,5,120,142,13,TRUE,TRUE,0.761,False,CRITICAL,57.98
HIST_002845,AST_000015,S&T,INSPECTION,53.9,99.7,69.6,1,7,180,190,6,TRUE,TRUE,0.449,False,HIGH,66.27
HIST_002846,AST_000032,TRD,REPAIR,72.1,69.8,54.9,0,7,60,52,0,FALSE,FALSE,0.231,False,LOW,53.81
HIST_002847,AST_000049,ENGINEERING,REPLACEMENT,67.6,100.0,55.3,5,4,120,116,0,FALSE,TRUE,0.441,False,HIGH,67.59
HIST_002848,AST_000016,ENGINEERING,TESTING,55.3,100.0,48.3,4,10,150,173,14,TRUE,TRUE,0.297,False,HIGH,62.5
HIST_002849,AST_000033,S&T,PREVENTIVE_MAINTENANCE,80.7,74.9,17.4,0,3,180,150,0,FALSE,FALSE,0.942,False,HIGH,57.66
HIST_002850,AST_000050,TRD,CORRECTIVE_MAINTENANCE,88.2,26.1,35.4,2,7,180,146,0,FALSE,TRUE,0.233,True,LOW,53.81
HIST_002851,AST_000017,TRD,INSPECTION,66.6,7.2,43.4,5,4,90,102,7,TRUE,TRUE,0.175,False,LOW,34.21
HIST_002852,AST_000034,ENGINEERING,REPAIR,82.4,0.0,18.3,1,9,60,57,0,FALSE,TRUE,0.922,False,HIGH,39.63
HIST_002853,AST_000001,ENGINEERING,REPLACEMENT,50.3,0.0,34.3,0,8,120,139,11,TRUE,FALSE,0.991,False,LOW,25.7
HIST_002854,AST_000018,S&T,TESTING,94.2,0.0,21.5,4,6,90,87,0,FALSE,TRUE,0.782,False,HIGH,43.81
HIST_002855,AST_000035,TRD,PREVENTIVE_MAINTENANCE,84.2,83.3,29.5,2,1,120,138,11,TRUE,TRUE,0.169,False,LOW,55.73
HIST_002856,AST_000002,TRD,CORRECTIVE_MAINTENANCE,63.8,0.0,34.7,2,3,90,89,0,FALSE,TRUE,0.871,False,HIGH,37.33
HIST_002857,AST_000019,ENGINEERING,INSPECTION,79.6,100.0,28.5,1,5,150,184,20,TRUE,TRUE,0.302,True,LOW,68.33
HIST_002858,AST_000036,S&T,REPAIR,78.2,71.1,57.9,4,6,75,90,9,TRUE,TRUE,0.397,False,LOW,56.56
HIST_002859,AST_000003,S&T,REPLACEMENT,55.7,72.3,57.3,1,12,180,145,0,FALSE,TRUE,0.399,False,LOW,49.99
HIST_002860,AST_000020,TRD,TESTING,63.2,26.7,22.6,1,1,120,130,6,TRUE,TRUE,0.902,False,HIGH,41.41
HIST_002861,AST_000037,ENGINEERING,PREVENTIVE_MAINTENANCE,81.9,62.2,34.1,0,10,150,132,0,FALSE,FALSE,0.355,False,LOW,50.69
HIST_002862,AST_000004,ENGINEERING,CORRECTIVE_MAINTENANCE,87.4,0.0,50.4,4,7,150,136,0,FALSE,TRUE,0.698,False,CRITICAL,51.3
HIST_002863,AST_000021,S&T,INSPECTION,42.9,100.0,44.5,0,1,240,221,0,FALSE,FALSE,0.938,False,HIGH,58.02
HIST_002864,AST_000038,TRD,REPAIR,95.1,100.0,46.7,4,4,45,52,4,TRUE,TRUE,0.349,True,LOW,76.62
HIST_002865,AST_000005,TRD,REPLACEMENT,56.6,100.0,24.7,5,6,150,155,3,TRUE,TRUE,0.502,False,CRITICAL,61.92
HIST_002866,AST_000022,ENGINEERING,TESTING,76.5,16.0,50.4,0,2,180,206,16,TRUE,FALSE,0.26,False,LOW,40.78
HIST_002867,AST_000039,S&T,PREVENTIVE_MAINTENANCE,91.8,0.0,35.9,2,6,60,57,0,FALSE,TRUE,0.281,False,HIGH,45.97
HIST_002868,AST_000006,S&T,CORRECTIVE_MAINTENANCE,94.3,89.2,21.7,0,5,75,88,8,TRUE,FALSE,0.32,False,HIGH,66.18
HIST_002869,AST_000023,TRD,PREVENTIVE_MAINTENANCE,55.6,22.4,55.1,3,10,60,59,0,FALSE,TRUE,0.85,False,MEDIUM,40.8
HIST_002870,AST_000040,ENGINEERING,CORRECTIVE_MAINTENANCE,49.9,78.5,75.1,0,11,75,80,3,TRUE,FALSE,0.212,False,LOW,53.36
HIST_002871,AST_000007,ENGINEERING,INSPECTION,52.8,62.5,39.5,2,9,180,163,0,FALSE,TRUE,0.672,True,LOW,53.11
HIST_002872,AST_000024,S&T,REPAIR,66.7,0.0,29.7,1,4,75,85,6,TRUE,TRUE,0.457,False,MEDIUM,33.45
HIST_002873,AST_000041,TRD,REPLACEMENT,89.8,100.0,46.1,4,7,30,36,4,TRUE,TRUE,0.263,False,CRITICAL,76.16
HIST_002874,AST_000008,TRD,TESTING,88.0,81.6,60.9,0,8,30,32,1,TRUE,FALSE,0.011,False,CRITICAL,73.98
HIST_002875,AST_000025,ENGINEERING,PREVENTIVE_MAINTENANCE,94.7,82.2,39.7,1,7,45,56,7,TRUE,TRUE,0.081,False,MEDIUM,64.4
HIST_002876,AST_000042,S&T,CORRECTIVE_MAINTENANCE,44.5,100.0,39.3,2,1,240,245,3,TRUE,TRUE,0.401,False,CRITICAL,61.21
HIST_002877,AST_000009,S&T,INSPECTION,89.0,0.0,61.0,5,5,60,61,1,TRUE,TRUE,0.342,False,CRITICAL,53.9
HIST_002878,AST_000026,TRD,REPAIR,79.3,78.6,20.7,4,11,60,50,0,FALSE,TRUE,0.8,True,MEDIUM,65.08
HIST_002879,AST_000043,ENGINEERING,REPLACEMENT,70.1,70.3,51.0,5,12,60,74,8,TRUE,TRUE,0.049,False,MEDIUM,56.3
HIST_002880,AST_000010,ENGINEERING,TESTING,83.3,96.1,52.4,0,3,180,149,0,FALSE,FALSE,0.632,False,MEDIUM,67.0
HIST_002881,AST_000027,S&T,PREVENTIVE_MAINTENANCE,50.8,60.9,48.5,3,10,120,148,17,TRUE,TRUE,0.75,False,HIGH,51.41
HIST_002882,AST_000044,TRD,CORRECTIVE_MAINTENANCE,56.3,0.0,47.6,2,8,180,208,17,TRUE,TRUE,0.362,False,LOW,30.16
HIST_002883,AST_000011,TRD,INSPECTION,69.6,10.8,71.0,3,6,30,32,1,TRUE,TRUE,0.836,False,HIGH,49.03
HIST_002884,AST_000028,ENGINEERING,REPAIR,49.5,54.2,23.9,0,5,45,47,1,TRUE,FALSE,0.432,False,MEDIUM,40.68
HIST_002885,AST_000045,S&T,REPLACEMENT,42.3,19.2,23.2,2,7,60,53,0,FALSE,TRUE,0.315,True,MEDIUM,39.63
HIST_002886,AST_000012,S&T,TESTING,62.0,0.0,42.1,4,9,150,141,0,FALSE,TRUE,0.062,False,LOW,30.77
HIST_002887,AST_000029,TRD,PREVENTIVE_MAINTENANCE,88.2,0.0,30.3,2,9,120,111,0,FALSE,TRUE,0.133,False,LOW,36.27
HIST_002888,AST_000046,ENGINEERING,CORRECTIVE_MAINTENANCE,52.0,0.0,61.4,0,5,150,166,10,TRUE,FALSE,0.362,False,MEDIUM,35.38
HIST_002889,AST_000013,ENGINEERING,INSPECTION,54.3,88.2,61.5,2,6,30,26,0,FALSE,TRUE,0.66,False,MEDIUM,58.14
HIST_002890,AST_000030,S&T,REPAIR,88.6,100.0,27.4,5,7,60,52,0,FALSE,TRUE,0.06,False,CRITICAL,72.06
HIST_002891,AST_000047,TRD,REPLACEMENT,84.5,0.0,19.8,2,5,30,33,2,TRUE,TRUE,0.765,False,CRITICAL,44.31
HIST_002892,AST_000014,TRD,TESTING,44.4,71.8,72.4,3,1,90,82,0,FALSE,TRUE,0.415,True,MEDIUM,63.25
HIST_002893,AST_000031,ENGINEERING,PREVENTIVE_MAINTENANCE,40.4,100.0,50.0,1,11,180,222,25,TRUE,TRUE,0.072,False,CRITICAL,62.12
HIST_002894,AST_000048,S&T,CORRECTIVE_MAINTENANCE,56.3,39.3,37.7,3,11,75,72,0,FALSE,TRUE,0.208,False,HIGH,45.5
HIST_002895,AST_000015,S&T,PREVENTIVE_MAINTENANCE,53.9,69.1,69.0,4,1,180,153,0,FALSE,TRUE,0.24,False,HIGH,58.49
HIST_002896,AST_000032,TRD,CORRECTIVE_MAINTENANCE,72.1,80.0,57.0,0,2,120,133,8,TRUE,FALSE,0.985,False,LOW,56.78
HIST_002897,AST_000049,ENGINEERING,INSPECTION,67.6,0.0,50.5,2,7,60,68,5,TRUE,TRUE,0.879,False,CRITICAL,45.38
HIST_002898,AST_000016,ENGINEERING,REPAIR,55.3,63.7,43.4,1,2,90,103,8,TRUE,TRUE,0.138,False,CRITICAL,56.2
HIST_002899,AST_000033,S&T,REPLACEMENT,80.7,75.6,24.8,4,2,75,82,4,TRUE,TRUE,0.634,True,MEDIUM,65.57
HIST_002900,AST_000050,TRD,TESTING,88.2,35.6,35.5,2,11,30,29,0,FALSE,TRUE,0.681,False,LOW,46.21
HIST_002901,AST_000017,TRD,PREVENTIVE_MAINTENANCE,66.6,100.0,43.2,5,11,30,33,2,TRUE,TRUE,0.266,False,HIGH,64.87
HIST_002902,AST_000034,ENGINEERING,CORRECTIVE_MAINTENANCE,82.4,0.0,25.1,3,1,150,183,20,TRUE,TRUE,0.112,False,MEDIUM,37.24
HIST_002903,AST_000001,ENGINEERING,INSPECTION,50.3,19.7,27.1,4,3,75,83,5,TRUE,TRUE,0.894,False,HIGH,36.69
HIST_002904,AST_000018,S&T,REPAIR,94.2,40.6,26.1,4,4,240,225,0,FALSE,TRUE,0.779,False,CRITICAL,58.63
HIST_002905,AST_000035,TRD,REPLACEMENT,84.2,100.0,23.3,4,7,60,58,0,FALSE,TRUE,0.617,False,HIGH,66.17
HIST_002906,AST_000002,TRD,TESTING,63.8,100.0,39.9,2,4,60,57,0,FALSE,TRUE,0.374,True,MEDIUM,69.62
HIST_002907,AST_000019,ENGINEERING,PREVENTIVE_MAINTENANCE,79.6,42.0,22.7,3,10,120,126,4,TRUE,TRUE,0.183,False,HIGH,50.17
HIST_002908,AST_000036,S&T,CORRECTIVE_MAINTENANCE,78.2,100.0,44.8,5,7,240,197,0,FALSE,TRUE,0.422,False,HIGH,68.67
HIST_002909,AST_000003,S&T,INSPECTION,55.7,0.0,54.3,0,7,30,32,1,TRUE,FALSE,0.164,False,HIGH,38.82
HIST_002910,AST_000020,TRD,REPAIR,63.2,77.6,28.3,3,2,90,79,0,FALSE,TRUE,0.234,False,LOW,47.77
HIST_002911,AST_000037,ENGINEERING,REPLACEMENT,81.9,74.4,29.5,5,8,180,218,23,TRUE,TRUE,0.779,False,MEDIUM,56.57
HIST_002912,AST_000004,ENGINEERING,TESTING,87.4,100.0,43.6,1,2,120,121,1,TRUE,TRUE,0.571,False,CRITICAL,74.94
HIST_002913,AST_000021,S&T,PREVENTIVE_MAINTENANCE,42.9,17.6,48.8,5,3,30,26,0,FALSE,TRUE,0.931,True,LOW,40.78
HIST_002914,AST_000038,TRD,CORRECTIVE_MAINTENANCE,95.1,86.1,40.6,4,1,180,203,14,TRUE,TRUE,0.066,False,LOW,61.92
HIST_002915,AST_000005,TRD,INSPECTION,56.6,82.3,21.0,3,8,60,50,0,FALSE,TRUE,0.424,False,LOW,45.51
HIST_002916,AST_000022,ENGINEERING,REPAIR,76.5,100.0,54.0,0,10,240,240,0,FALSE,FALSE,0.246,False,CRITICAL,73.75
HIST_002917,AST_000039,S&T,REPLACEMENT,91.8,100.0,44.8,0,11,60,50,0,FALSE,FALSE,0.864,False,MEDIUM,69.0
HIST_002918,AST_000006,S&T,TESTING,94.3,62.3,16.1,3,9,75,73,0,FALSE,TRUE,0.898,False,CRITICAL,62.08
HIST_002919,AST_000023,TRD,PREVENTIVE_MAINTENANCE,55.6,88.7,57.5,4,3,60,52,0,FALSE,TRUE,0.474,False,LOW,54.11
HIST_002920,AST_000040,ENGINEERING,CORRECTIVE_MAINTENANCE,49.9,0.0,81.8,5,12,75,88,8,TRUE,TRUE,0.08,True,LOW,45.08
HIST_002921,AST_000007,ENGINEERING,INSPECTION,52.8,17.5,37.0,2,2,120,112,0,FALSE,TRUE,0.727,False,MEDIUM,35.11
HIST_002922,AST_000024,S&T,CORRECTIVE_MAINTENANCE,66.7,10.8,27.7,5,10,240,273,20,TRUE,TRUE,0.297,False,CRITICAL,43.25
HIST_002923,AST_000041,TRD,INSPECTION,89.8,100.0,51.7,4,2,90,76,0,FALSE,TRUE,0.536,False,MEDIUM,69.78
HIST_002924,AST_000008,TRD,REPAIR,88.0,57.6,58.6,2,10,75,66,0,FALSE,TRUE,0.912,False,HIGH,63.77
HIST_002925,AST_000025,ENGINEERING,REPLACEMENT,94.7,98.7,40.5,0,12,180,202,13,TRUE,FALSE,0.855,False,CRITICAL,76.19
HIST_002926,AST_000042,S&T,TESTING,44.5,100.0,51.0,1,1,180,193,8,TRUE,TRUE,0.228,False,CRITICAL,63.55
HIST_002927,AST_000009,S&T,PREVENTIVE_MAINTENANCE,89.0,97.0,52.7,4,9,150,155,3,TRUE,TRUE,0.481,True,LOW,75.24
HIST_002928,AST_000026,TRD,CORRECTIVE_MAINTENANCE,79.3,0.0,22.1,1,2,75,66,0,FALSE,TRUE,0.102,False,CRITICAL,43.21
HIST_002929,AST_000043,ENGINEERING,INSPECTION,70.1,100.0,44.3,1,12,150,177,16,TRUE,TRUE,0.346,False,CRITICAL,69.89
HIST_002930,AST_000010,ENGINEERING,REPAIR,83.3,0.0,53.3,1,11,75,73,0,FALSE,TRUE,0.294,False,LOW,39.4
HIST_002931,AST_000027,S&T,REPLACEMENT,50.8,3.4,52.9,4,8,30,24,0,FALSE,TRUE,0.336,False,CRITICAL,41.67
HIST_002932,AST_000044,TRD,TESTING,56.3,91.6,52.4,0,7,75,80,3,TRUE,FALSE,0.688,False,CRITICAL,65.27
HIST_002933,AST_000011,TRD,PREVENTIVE_MAINTENANCE,69.6,57.1,74.5,3,6,180,180,0,FALSE,TRUE,0.133,False,CRITICAL,65.06
HIST_002934,AST_000028,ENGINEERING,CORRECTIVE_MAINTENANCE,49.5,100.0,23.3,3,11,120,108,0,FALSE,TRUE,0.804,True,CRITICAL,69.51
HIST_002935,AST_000045,S&T,INSPECTION,42.3,100.0,26.5,3,1,180,170,0,FALSE,TRUE,0.979,False,HIGH,54.24
HIST_002936,AST_000012,S&T,REPAIR,62.0,34.5,47.7,4,1,120,142,13,TRUE,TRUE,0.858,False,CRITICAL,51.77
HIST_002937,AST_000029,TRD,REPLACEMENT,88.2,100.0,20.6,1,10,30,34,2,TRUE,TRUE,0.823,False,HIGH,66.83
HIST_002938,AST_000046,ENGINEERING,TESTING,52.0,0.0,49.0,3,10,240,238,0,FALSE,TRUE,0.578,False,MEDIUM,32.9
HIST_002939,AST_000013,ENGINEERING,PREVENTIVE_MAINTENANCE,54.3,100.0,53.2,4,2,75,79,2,TRUE,TRUE,0.865,False,MEDIUM,59.43
HIST_002940,AST_000030,S&T,CORRECTIVE_MAINTENANCE,88.6,54.3,29.8,3,1,240,250,6,TRUE,TRUE,0.692,False,HIGH,57.37
HIST_002941,AST_000047,TRD,INSPECTION,84.5,89.4,26.8,2,7,180,149,0,FALSE,TRUE,0.202,True,LOW,66.81
HIST_002942,AST_000014,TRD,REPAIR,44.4,1.6,63.6,4,3,60,51,0,FALSE,TRUE,0.386,False,MEDIUM,33.94
HIST_002943,AST_000031,ENGINEERING,REPLACEMENT,40.4,11.6,58.3,1,5,240,300,36,TRUE,TRUE,0.07,False,HIGH,37.93
HIST_002944,AST_000048,S&T,TESTING,56.3,100.0,33.3,1,4,90,88,0,FALSE,TRUE,0.234,False,HIGH,59.8
HIST_002945,AST_000015,S&T,PREVENTIVE_MAINTENANCE,53.9,29.9,68.0,0,11,60,74,8,TRUE,FALSE,0.32,False,LOW,40.99
HIST_002946,AST_000032,TRD,CORRECTIVE_MAINTENANCE,72.1,0.0,54.6,1,10,240,290,30,TRUE,TRUE,0.072,False,MEDIUM,40.05
HIST_002947,AST_000049,ENGINEERING,INSPECTION,67.6,81.9,53.4,5,5,150,148,0,FALSE,TRUE,0.181,False,CRITICAL,66.44
HIST_002948,AST_000016,ENGINEERING,CORRECTIVE_MAINTENANCE,55.3,100.0,47.3,4,4,61,63,1,TRUE,TRUE,0.726,True,MEDIUM,68.55
HIST_002949,AST_000033,S&T,INSPECTION,80.7,96.8,17.5,5,4,240,271,19,TRUE,TRUE,0.593,False,HIGH,63.16
HIST_002950,AST_000050,TRD,REPAIR,88.2,57.0,30.9,2,12,180,193,8,TRUE,TRUE,0.528,False,HIGH,58.14
HIST_002951,AST_000017,TRD,REPLACEMENT,66.6,100.0,44.2,1,12,60,60,0,FALSE,TRUE,0.422,False,LOW,57.57
HIST_002952,AST_000034,ENGINEERING,TESTING,82.4,99.0,26.0,3,12,75,63,0,FALSE,TRUE,0.514,False,LOW,58.42
HIST_002953,AST_000001,ENGINEERING,PREVENTIVE_MAINTENANCE,50.3,100.0,28.8,1,2,60,70,6,TRUE,TRUE,0.287,False,MEDIUM,53.35
HIST_002954,AST_000018,S&T,CORRECTIVE_MAINTENANCE,94.2,71.6,28.3,5,12,150,147,0,FALSE,TRUE,0.673,False,LOW,55.57
HIST_002955,AST_000035,TRD,INSPECTION,84.2,100.0,26.0,4,8,75,88,8,TRUE,TRUE,0.605,True,HIGH,76.71
HIST_002956,AST_000002,TRD,REPAIR,63.8,10.9,40.2,4,10,90,81,0,FALSE,TRUE,0.181,False,HIGH,41.16
HIST_002957,AST_000019,ENGINEERING,REPLACEMENT,79.6,71.1,21.3,0,3,75,81,4,TRUE,FALSE,0.908,False,MEDIUM,53.41
HIST_002958,AST_000036,S&T,TESTING,78.2,94.5,54.3,1,7,45,54,5,TRUE,TRUE,0.652,False,HIGH,69.19
HIST_002959,AST_000003,S&T,PREVENTIVE_MAINTENANCE,55.7,75.5,52.8,0,3,90,80,0,FALSE,FALSE,0.338,False,LOW,49.9
HIST_002960,AST_000020,TRD,CORRECTIVE_MAINTENANCE,63.2,100.0,29.2,5,3,75,80,3,TRUE,TRUE,0.899,False,MEDIUM,57.3
HIST_002961,AST_000037,ENGINEERING,INSPECTION,81.9,54.4,41.5,2,5,75,75,0,FALSE,TRUE,0.458,False,CRITICAL,61.47
HIST_002962,AST_000004,ENGINEERING,REPAIR,87.4,100.0,43.9,4,6,75,67,0,FALSE,TRUE,0.565,True,HIGH,81.25
HIST_002963,AST_000021,S&T,REPLACEMENT,42.9,0.0,45.7,2,4,30,27,0,FALSE,TRUE,0.843,False,HIGH,33.26
HIST_002964,AST_000038,TRD,TESTING,95.1,100.0,44.3,5,6,45,47,1,TRUE,TRUE,0.01,False,CRITICAL,77.39
HIST_002965,AST_000005,TRD,PREVENTIVE_MAINTENANCE,56.6,66.7,11.2,5,3,120,105,0,FALSE,TRUE,0.653,False,HIGH,47.15
HIST_002966,AST_000022,ENGINEERING,CORRECTIVE_MAINTENANCE,76.5,51.8,53.6,0,7,45,55,6,TRUE,FALSE,0.039,False,CRITICAL,61.62
HIST_002967,AST_000039,S&T,INSPECTION,91.8,15.5,41.4,1,5,180,172,0,FALSE,TRUE,0.322,False,CRITICAL,54.7
HIST_002968,AST_000006,S&T,REPAIR,94.3,0.0,14.0,5,7,75,92,10,TRUE,TRUE,0.089,False,MEDIUM,38.59
HIST_002969,AST_000023,TRD,REPLACEMENT,55.6,24.2,62.7,5,10,30,32,1,TRUE,TRUE,0.456,True,HIGH,56.52
HIST_002970,AST_000040,ENGINEERING,TESTING,49.9,75.5,71.1,0,1,75,93,11,TRUE,FALSE,0.613,False,HIGH,59.31
HIST_002971,AST_000007,ENGINEERING,PREVENTIVE_MAINTENANCE,52.8,20.3,42.5,0,6,75,74,0,FALSE,FALSE,0.129,False,MEDIUM,36.91
HIST_002972,AST_000024,S&T,CORRECTIVE_MAINTENANCE,66.7,0.0,22.4,1,11,90,103,8,TRUE,TRUE,0.869,False,HIGH,35.74
HIST_002973,AST_000041,TRD,INSPECTION,89.8,100.0,51.6,4,11,150,138,0,FALSE,TRUE,0.742,False,MEDIUM,69.76
HIST_002974,AST_000008,TRD,CORRECTIVE_MAINTENANCE,88.0,10.5,59.8,2,4,60,56,0,FALSE,TRUE,0.765,False,LOW,44.73
HIST_002975,AST_000025,ENGINEERING,INSPECTION,94.7,71.1,33.7,2,5,45,41,0,FALSE,TRUE,0.768,False,MEDIUM,60.43
HIST_002976,AST_000042,S&T,REPAIR,44.5,42.4,38.7,1,8,120,132,7,TRUE,TRUE,0.973,True,MEDIUM,49.19
HIST_002977,AST_000009,S&T,REPLACEMENT,89.0,0.0,60.6,3,5,30,36,4,TRUE,TRUE,0.223,False,MEDIUM,46.32
HIST_002978,AST_000026,TRD,TESTING,79.3,77.7,17.8,5,8,240,210,0,FALSE,TRUE,0.876,False,HIGH,58.03
HIST_002979,AST_000043,ENGINEERING,PREVENTIVE_MAINTENANCE,70.1,0.0,44.0,5,2,120,106,0,FALSE,TRUE,0.835,False,MEDIUM,37.33
HIST_002980,AST_000010,ENGINEERING,CORRECTIVE_MAINTENANCE,83.3,100.0,42.3,3,7,180,199,11,TRUE,TRUE,0.772,False,HIGH,69.7
HIST_002981,AST_000027,S&T,INSPECTION,50.8,24.5,60.7,1,6,45,40,0,FALSE,TRUE,0.876,False,LOW,37.25
HIST_002982,AST_000044,TRD,REPAIR,56.3,100.0,49.2,4,10,60,49,0,FALSE,TRUE,0.56,False,LOW,55.48
HIST_002983,AST_000011,TRD,REPLACEMENT,69.6,98.8,66.3,4,7,240,211,0,FALSE,TRUE,0.974,True,HIGH,80.09
HIST_002984,AST_000028,ENGINEERING,TESTING,49.5,96.7,31.2,3,5,90,101,7,TRUE,TRUE,0.166,False,LOW,49.02
HIST_002985,AST_000045,S&T,PREVENTIVE_MAINTENANCE,42.3,100.0,24.6,2,1,75,73,0,FALSE,TRUE,0.734,False,LOW,46.36
HIST_002986,AST_000012,S&T,CORRECTIVE_MAINTENANCE,62.0,100.0,43.8,5,8,180,170,0,FALSE,TRUE,0.368,False,LOW,56.11
HIST_002987,AST_000029,TRD,INSPECTION,88.2,92.9,25.1,3,8,90,87,0,FALSE,TRUE,0.468,False,CRITICAL,69.71
HIST_002988,AST_000046,ENGINEERING,REPAIR,52.0,40.2,56.4,1,10,30,36,4,TRUE,TRUE,0.156,False,HIGH,48.18
HIST_002989,AST_000013,ENGINEERING,REPLACEMENT,54.3,33.1,58.0,1,6,60,48,0,FALSE,TRUE,0.461,False,CRITICAL,51.16
HIST_002990,AST_000030,S&T,TESTING,88.6,16.7,24.1,1,12,75,75,0,FALSE,TRUE,0.926,True,MEDIUM,53.08
HIST_002991,AST_000047,TRD,PREVENTIVE_MAINTENANCE,84.5,0.0,20.4,3,12,120,136,10,TRUE,TRUE,0.922,False,LOW,33.18
HIST_002992,AST_000014,TRD,CORRECTIVE_MAINTENANCE,44.4,100.0,66.0,0,3,180,155,0,FALSE,FALSE,0.688,False,MEDIUM,59.02
HIST_002993,AST_000031,ENGINEERING,INSPECTION,40.4,100.0,50.0,5,7,120,122,1,TRUE,TRUE,0.781,False,CRITICAL,62.12
HIST_002994,AST_000048,S&T,REPAIR,56.3,65.4,35.2,4,10,180,154,0,FALSE,TRUE,0.246,False,LOW,44.03
HIST_002995,AST_000015,S&T,REPLACEMENT,53.9,66.0,70.1,4,12,45,53,5,TRUE,TRUE,0.995,False,HIGH,57.94
HIST_002996,AST_000032,TRD,TESTING,72.1,100.0,51.7,0,1,45,44,0,FALSE,FALSE,0.954,False,LOW,60.72
HIST_002997,AST_000049,ENGINEERING,PREVENTIVE_MAINTENANCE,67.6,100.0,49.6,4,5,150,149,0,FALSE,TRUE,0.773,True,HIGH,76.45
HIST_002998,AST_000016,ENGINEERING,CORRECTIVE_MAINTENANCE,55.3,0.2,47.4,1,2,90,73,0,FALSE,TRUE,0.373,False,LOW,29.87
HIST_002999,AST_000033,S&T,INSPECTION,80.7,43.6,18.8,0,6,120,105,0,FALSE,FALSE,0.122,False,LOW,42.62
HIST_003000,AST_000050,TRD,REPAIR,88.2,100.0,40.4,1,4,120,96,0,FALSE,TRUE,0.304,False,LOW,63.29
HIST_003001,AST_000017,TRD,INSPECTION,66.6,72.3,34.2,2,5,180,150,0,FALSE,TRUE,0.783,False,MEDIUM,52.39
HIST_003002,AST_000034,ENGINEERING,REPAIR,82.4,16.2,28.0,3,3,60,67,4,TRUE,TRUE,0.66,False,CRITICAL,49.37
HIST_003003,AST_000001,ENGINEERING,REPLACEMENT,50.3,0.4,27.4,2,8,180,152,0,FALSE,TRUE,0.344,False,CRITICAL,35.67
HIST_003004,AST_000018,S&T,TESTING,94.2,97.7,26.8,5,7,150,146,0,FALSE,TRUE,0.925,True,CRITICAL,83.05
HIST_003005,AST_000035,TRD,PREVENTIVE_MAINTENANCE,84.2,100.0,25.2,1,10,60,60,0,FALSE,TRUE,0.635,False,CRITICAL,70.3
HIST_003006,AST_000002,TRD,CORRECTIVE_MAINTENANCE,63.8,100.0,40.0,2,10,60,55,0,FALSE,TRUE,0.024,False,HIGH,63.39
HIST_003007,AST_000019,ENGINEERING,INSPECTION,79.6,30.4,28.8,5,8,60,48,0,FALSE,TRUE,0.105,False,MEDIUM,44.74
HIST_003008,AST_000036,S&T,REPAIR,78.2,6.1,58.4,4,3,240,239,0,FALSE,TRUE,0.551,False,LOW,40.41
HIST_003009,AST_000003,S&T,REPLACEMENT,55.7,89.5,64.4,0,10,45,45,0,FALSE,FALSE,0.703,False,MEDIUM,59.47
HIST_003010,AST_000020,TRD,TESTING,63.2,51.7,28.4,5,1,240,263,14,TRUE,TRUE,0.219,False,LOW,41.31
HIST_003011,AST_000037,ENGINEERING,PREVENTIVE_MAINTENANCE,81.9,0.7,32.8,1,3,150,164,8,TRUE,TRUE,0.596,True,LOW,45.05
HIST_003012,AST_000004,ENGINEERING,CORRECTIVE_MAINTENANCE,87.4,100.0,50.6,5,2,180,202,13,TRUE,TRUE,0.144,False,HIGH,72.59
HIST_003013,AST_000021,S&T,INSPECTION,42.9,21.7,49.7,2,1,240,243,2,TRUE,TRUE,0.377,False,CRITICAL,43.23
HIST_003014,AST_000038,TRD,REPAIR,95.1,99.4,36.0,4,6,240,216,0,FALSE,TRUE,0.19,False,CRITICAL,75.58
HIST_003015,AST_000005,TRD,REPLACEMENT,56.6,0.0,20.4,4,7,150,150,0,FALSE,TRUE,0.714,False,CRITICAL,36.06
HIST_003016,AST_000022,ENGINEERING,TESTING,76.5,22.5,50.9,5,5,240,195,0,FALSE,TRUE,0.683,False,CRITICAL,53.75
